machine_id,t,vibration,temperature,current,failure_soon
2,601,1.661,65.888,10.528,0
2,602,1.869,66.889,10.099,0
2,603,1.963,67.043,10.325,0
2,604,1.887,66.321,10.833,0
2,605,1.751,67.469,10.46,0
2,606,2.099,66.532,10.414,0
2,607,1.893,66.539,10.635,0
2,608,2.031,68.296,10.479,0
2,609,1.81,66.784,10.171,0
2,610,1.843,67.85,10.715,0
2,611,1.981,66.972,10.739,0
2,612,1.989,67.348,10.589,0
2,613,1.746,66.026,10.184,0
2,614,1.863,67.951,10.585,0
2,615,1.973,67.816,10.983,0
2,616,1.834,67.79,10.629,0
2,617,1.948,66.715,10.124,0
2,618,1.971,67.407,10.53,0
2,619,2.187,67.492,10.277,0
2,620,1.969,67.838,10.225,0
2,621,1.697,67.579,10.317,0
2,622,2.046,66.108,10.019,0
2,623,1.699,66.404,10.564,0
2,624,1.798,66.509,10.434,0
2,625,1.825,67.809,10.255,0
2,626,1.601,66.933,10.104,0
2,627,1.833,66.703,10.716,0
2,628,1.769,68.358,10.453,0
2,629,1.555,67.039,10.65,0
2,630,1.919,66.5,10.352,0
2,631,1.833,67.268,10.147,0
2,632,1.732,67.301,10.509,0
2,633,1.81,67.368,10.385,0
2,634,2.036,67.446,10.651,0
2,635,1.779,66.886,10.415,0
2,636,1.874,66.394,10.585,0
2,637,1.856,67.578,10.771,0
2,638,1.777,68.607,10.176,0
2,639,1.937,65.107,10.026,0
2,640,1.906,67.254,10.657,0
2,641,2.213,66.07,10.592,0
2,642,2.079,67.602,10.214,0
2,643,1.453,67.229,10.262,0
2,644,1.796,66.559,10.126,0
2,645,2.003,67.572,10.574,0
2,646,1.929,66.113,10.939,0
2,647,1.751,65.78,10.296,0
2,648,1.895,66.441,10.506,0
2,649,1.944,65.291,10.296,0
2,650,1.992,67.308,10.285,0
2,651,2.074,67.859,10.832,0
2,652,1.893,68.712,10.24,0
2,653,1.916,67.646,10.338,0
2,654,2.247,65.746,9.771,0
2,655,1.957,66.679,10.786,0
2,656,1.882,66.749,10.804,0
2,657,1.824,66.618,10.77,0
2,658,1.961,66.546,10.378,0
2,659,1.898,66.496,10.245,0
2,660,1.884,66.849,10.688,0
2,661,1.825,66.384,10.641,0
2,662,1.966,66.833,10.622,0
2,663,1.678,66.224,9.995,0
2,664,1.621,67.273,10.789,0
2,665,2.005,67.683,10.573,0
2,666,1.991,66.791,10.428,0
2,667,1.739,66.659,10.33,0
2,668,2.021,68.315,10.625,0
2,669,1.859,65.368,10.555,0
2,670,1.823,67.135,10.594,0
2,671,2.104,66.834,10.076,0
2,672,1.878,67.413,11.326,0
2,673,1.973,67.491,10.529,0
2,674,1.718,66.553,10.7,0
2,675,1.964,66.846,10.602,0
2,676,1.982,67.781,10.058,0
2,677,1.701,68.273,10.358,0
2,678,1.941,67.081,10.373,0
2,679,1.618,66.834,11.295,0
2,680,1.746,67.456,11.007,0
2,681,1.889,67.404,10.778,0
2,682,1.732,66.958,10.207,0
2,683,1.974,66.917,10.908,0
2,684,1.903,67.402,10.542,0
2,685,1.468,65.298,10.54,0
2,686,1.884,66.192,10.537,0
2,687,1.694,67.778,10.229,0
2,688,1.804,65.114,10.832,0
2,689,1.622,67.006,10.735,0
2,690,1.91,67.647,10.638,0
2,691,1.65,67.476,10.96,0
2,692,1.636,66.974,10.686,0
2,693,1.636,67.341,9.996,0
2,694,1.917,66.365,10.384,0
2,695,1.913,66.907,10.455,0
2,696,1.965,66.207,10.012,0
2,697,1.85,67.54,10.637,0
2,698,1.679,67.405,10.186,0
2,699,1.967,66.519,10.546,0
2,700,2.198,68.834,9.508,0
2,701,2.01,68.308,10.25,0
2,702,1.729,68.514,10.841,0
2,703,1.796,67.11,10.756,0
2,704,1.792,66.761,10.259,0
2,705,1.725,67.567,10.641,0
2,706,1.954,67.027,11.024,0
2,707,2.027,66.231,10.618,0
2,708,1.777,67.038,10.425,0
2,709,1.888,66.408,10.339,0
2,710,1.895,67.854,10.56,0
2,711,2.033,66.498,10.653,0
2,712,2.035,65.556,10.251,0
2,713,1.868,68.623,10.156,0
2,714,1.663,66.506,10.378,0
2,715,1.932,67.609,10.094,0
2,716,1.793,66.887,10.288,0
2,717,1.775,66.237,9.936,0
2,718,1.772,68.082,10.741,0
2,719,2.116,67.336,10.379,0
2,720,1.853,66.024,10.739,0
2,721,2.079,66.131,10.702,0
2,722,1.742,65.285,10.413,0
2,723,1.675,66.588,10.573,0
2,724,2.151,66.372,11.02,0
2,725,1.789,68.218,10.252,0
2,726,1.845,66.844,10.631,0
2,727,1.985,66.08,10.917,0
2,728,1.779,66.841,10.072,0
2,729,2.028,66.741,10.57,0
2,730,2.034,66.916,11.176,0
2,731,2.131,66.83,10.912,0
2,732,1.928,67.391,10.916,0
2,733,2.131,66.878,10.245,0
2,734,1.827,66.857,10.473,0
2,735,1.824,66.995,10.362,0
2,736,1.917,66.427,10.194,0
2,737,1.861,66.864,10.711,0
2,738,2.202,66.738,10.455,0
2,739,1.769,66.454,10.391,0
2,740,1.886,67.34,10.315,0
2,741,1.844,65.968,10.881,0
2,742,1.775,67.135,10.764,0
2,743,1.966,67.304,10.788,0
2,744,1.97,67.958,10.338,0
2,745,1.88,68.411,10.038,0
2,746,2.109,68.495,10.398,0
2,747,1.847,65.919,10.874,0
2,748,1.968,67.648,10.268,0
2,749,2.058,67.74,10.611,0
2,750,1.664,66.625,10.699,0
2,751,1.537,65.67,9.794,0
2,752,1.82,66.841,9.704,0
2,753,1.646,67.3,10.581,0
2,754,2.093,68.015,10.661,0
2,755,2.002,67.332,9.971,0
2,756,1.741,66.669,10.137,0
2,757,2.103,68.576,10.756,0
2,758,2.022,66.699,10.399,0
2,759,2.011,68.036,10.303,0
2,760,1.829,67.917,10.225,0
2,761,2.111,67.979,10.683,0
2,762,1.875,66.983,10.535,0
2,763,1.987,67.775,10.685,0
2,764,1.877,66.724,10.805,0
2,765,1.952,64.922,10.489,0
2,766,1.763,67.069,10.428,0
2,767,1.858,67.206,10.582,0
2,768,1.877,67.101,10.423,0
2,769,1.747,66.345,10.987,0
2,770,1.881,66.893,10.305,0
2,771,2.067,66.874,10.586,0
2,772,1.832,66.763,10.189,0
2,773,1.924,67.475,10.094,0
2,774,1.915,67.594,10.249,0
2,775,1.709,65.072,10.19,0
2,776,2.037,68.14,10.785,0
2,777,1.784,67.53,10.754,0
2,778,1.792,66.992,10.335,0
2,779,1.834,67.089,10.288,0
2,780,2.045,67.746,10.681,0
2,781,1.787,65.778,10.414,0
2,782,1.855,66.784,10.566,0
2,783,1.959,65.206,10.499,0
2,784,1.944,66.561,10.535,0
2,785,1.771,67.118,10.549,0
2,786,1.979,65.748,10.478,0
2,787,1.705,66.117,10.753,0
2,788,1.823,68.994,10.538,0
2,789,1.938,67.667,10.129,0
2,790,1.947,66.097,10.678,0
2,791,2.048,67.844,9.921,0
2,792,2.063,66.517,10.203,0
2,793,1.729,67.451,10.642,0
2,794,1.641,66.171,10.227,0
2,795,1.879,67.381,10.361,0
2,796,1.855,66.466,10.672,0
2,797,1.609,67.305,10.817,0
2,798,1.774,65.129,10.766,0
2,799,1.705,66.414,10.286,0
2,800,1.823,66.57,10.39,0
2,801,1.898,66.657,10.197,0
2,802,2.096,66.485,10.49,0
2,803,1.672,67.537,10.198,0
2,804,2.11,67.199,10.747,0
2,805,1.748,66.875,10.821,0
2,806,1.798,66.583,10.53,0
2,807,1.86,66.674,10.926,0
2,808,1.849,66.878,10.039,0
2,809,2.146,68.915,10.24,0
2,810,1.841,67.422,10.547,0
2,811,1.783,65.947,10.364,0
2,812,1.753,68.193,10.68,0
2,813,2.043,66.487,9.899,0
2,814,1.964,67.581,10.569,0
2,815,1.723,67.785,10.496,0
2,816,1.871,67.799,10.155,0
2,817,2.15,67.635,10.818,0
2,818,1.993,65.802,10.619,0
2,819,1.799,67.652,10.583,0
2,820,2.03,67.381,10.315,0
2,821,2.05,66.298,10.099,0
2,822,1.85,67.444,10.459,0
2,823,1.856,67.156,10.187,0
2,824,1.818,67.586,10.685,0
2,825,1.827,68.098,10.561,0
2,826,2.055,68.14,10.75,0
2,827,1.828,65.582,10.407,0
2,828,1.983,67.646,9.965,0
2,829,1.804,66.891,10.475,0
2,830,2.023,66.834,10.438,0
2,831,1.745,66.943,10.1,0
2,832,1.888,65.962,10.319,0
2,833,1.914,67.406,10.905,0
2,834,1.905,68.006,10.472,0
2,835,1.779,67.151,10.9,0
2,836,2.102,66.372,10.577,0
2,837,2.037,68.335,10.626,0
2,838,1.923,66.243,10.25,0
2,839,2.036,67.464,10.631,0
2,840,2.03,68.936,10.525,0
2,841,1.955,66.948,10.514,0
2,842,1.891,67.247,10.86,0
2,843,1.585,67.36,10.567,0
2,844,1.931,65.652,10.731,0
2,845,2.262,67.117,10.745,0
2,846,1.96,66.503,10.884,0
2,847,2.043,65.862,10.686,0
2,848,1.894,66.38,10.661,0
2,849,1.58,66.761,10.091,0
2,850,1.652,66.872,10.925,0
2,851,1.99,67.956,10.444,0
2,852,1.971,66.556,9.938,0
2,853,1.962,68.954,10.789,0
2,854,1.998,67.07,9.751,0
2,855,1.885,66.413,10.54,0
2,856,1.96,66.884,10.368,0
2,857,1.914,66.467,10.292,0
2,858,2.035,65.655,10.599,0
2,859,1.838,66.275,10.927,0
2,860,2.109,66.714,10.377,0
2,861,1.912,67.221,10.18,0
2,862,1.944,67.049,10.545,0
2,863,1.666,67.72,10.338,0
2,864,2.178,66.731,10.738,0
2,865,1.799,67.916,10.123,0
2,866,2.114,65.44,10.334,0
2,867,2.139,66.606,10.033,0
2,868,2.103,66.831,11.033,0
2,869,1.873,67.45,10.495,0
2,870,1.774,67.208,10.331,0
2,871,1.818,67.011,10.429,0
2,872,1.933,66.647,10.025,0
2,873,2.011,67.268,10.419,0
2,874,2.111,66.825,11.114,0
2,875,2.026,68.278,10.017,0
2,876,1.842,65.898,10.015,0
2,877,2.149,67.742,10.259,0
2,878,1.885,66.726,10.555,0
2,879,1.71,66.271,9.89,0
2,880,1.764,67.69,10.723,0
2,881,2.083,66.352,10.876,0
2,882,1.888,65.912,10.811,0
2,883,2.046,67.126,10.087,0
2,884,1.881,65.957,10.577,0
2,885,1.819,66.482,10.639,0
2,886,2.072,66.803,10.429,0
2,887,1.762,66.905,10.131,0
2,888,2.124,67.226,10.801,0
2,889,2.074,67.519,10.583,0
2,890,1.888,67.171,10.344,0
2,891,1.792,67.452,10.203,0
2,892,2.134,66.095,10.584,0
2,893,1.489,66.434,10.74,0
2,894,1.745,67.805,10.487,0
2,895,1.875,67.269,10.258,0
2,896,1.716,66.761,10.318,0
2,897,1.889,68.0,10.135,0
2,898,1.791,66.591,10.214,0
2,899,1.795,67.355,10.276,0
2,900,1.868,67.205,10.004,0
2,901,1.77,66.529,9.879,0
2,902,2.197,67.513,10.472,0
2,903,1.755,67.585,10.776,0
2,904,1.99,66.969,9.976,0
2,905,1.858,67.984,10.543,0
2,906,1.76,66.671,10.44,0
2,907,1.834,66.735,10.666,0
2,908,1.917,65.795,10.644,0
2,909,1.894,68.242,10.101,0
2,910,1.755,66.278,9.955,0
2,911,1.725,67.585,10.755,0
2,912,1.975,67.401,10.862,0
2,913,1.817,66.702,11.136,0
2,914,1.593,66.357,10.228,0
2,915,2.03,67.567,11.36,0
2,916,2.01,67.38,11.02,0
2,917,1.939,67.703,10.741,0
2,918,2.159,66.172,10.291,0
2,919,1.958,65.742,10.263,0
2,920,1.912,66.271,10.064,0
2,921,1.852,68.088,10.116,0
2,922,1.696,67.095,10.601,0
2,923,2.219,67.331,10.881,0
2,924,2.008,67.176,10.165,0
2,925,1.715,67.891,10.963,0
2,926,1.541,66.572,10.323,0
2,927,1.865,67.298,10.939,0
2,928,1.812,67.128,10.427,0
2,929,1.963,65.83,10.504,0
2,930,2.137,68.683,10.201,0
2,931,1.634,66.56,10.525,0
2,932,1.777,66.903,10.942,0
2,933,1.868,67.548,10.704,0
2,934,1.979,66.91,10.419,0
2,935,2.115,66.337,10.767,0
2,936,1.999,66.39,10.557,0
2,937,1.998,67.411,10.084,0
2,938,1.89,66.648,10.224,0
2,939,1.841,68.958,10.295,0
2,940,1.928,67.535,10.47,0
2,941,2.077,67.245,10.392,0
2,942,1.812,66.405,10.22,0
2,943,1.983,66.637,10.702,0
2,944,1.997,66.665,9.878,0
2,945,1.724,67.024,10.919,0
2,946,1.91,66.951,10.197,0
2,947,1.764,66.004,10.475,0
2,948,1.846,66.2,10.092,0
2,949,2.016,66.209,9.886,0
2,950,1.888,67.301,10.43,0
2,951,1.729,66.213,10.711,0
2,952,2.007,68.049,10.413,0
2,953,1.863,66.168,10.357,0
2,954,1.78,67.084,10.286,0
2,955,1.853,66.323,10.67,0
2,956,1.716,67.328,10.882,0
2,957,1.879,67.537,10.516,0
2,958,1.935,66.996,10.616,0
2,959,1.906,66.132,11.003,0
2,960,1.781,66.517,10.451,0
2,961,1.934,67.76,10.828,0
2,962,2.065,66.92,10.511,0
2,963,1.9,66.5,10.283,0
2,964,1.758,66.182,10.352,0
2,965,1.792,67.303,10.521,0
2,966,1.58,67.616,10.382,0
2,967,1.672,66.507,10.63,0
2,968,1.866,68.368,10.311,0
2,969,1.929,68.691,10.778,0
2,970,1.842,68.256,10.241,0
2,971,1.784,66.089,10.667,0
2,972,1.998,66.525,10.527,0
2,973,1.998,65.971,10.646,0
2,974,1.568,66.487,9.961,0
2,975,2.066,66.777,10.442,0
2,976,1.91,66.768,10.657,0
2,977,2.103,66.934,10.776,0
2,978,1.859,66.006,10.391,0
2,979,1.788,67.182,10.53,0
2,980,1.826,67.916,10.81,0
2,981,1.773,67.323,10.324,0
2,982,1.89,67.519,10.229,0
2,983,2.008,67.86,10.734,0
2,984,1.856,66.877,10.621,0
2,985,1.997,67.369,10.106,0
2,986,1.901,66.775,10.096,0
2,987,1.927,67.151,10.028,0
2,988,1.717,66.584,10.314,0
2,989,1.921,66.931,10.569,0
2,990,1.841,67.926,10.444,0
2,991,1.751,68.113,10.702,0
2,992,1.727,66.137,10.243,0
2,993,1.944,67.014,10.522,0
2,994,1.939,67.011,10.631,0
2,995,1.829,66.304,10.486,0
2,996,1.951,67.078,10.934,0
2,997,1.675,66.736,10.179,0
2,998,2.14,66.947,10.104,0
2,999,1.822,66.36,10.826,0
2,1000,1.737,66.45,10.229,0
2,1001,1.98,66.963,10.61,0
2,1002,1.981,67.481,10.358,0
2,1003,1.858,66.676,10.497,0
2,1004,1.855,66.604,10.352,0
2,1005,2.051,67.092,10.571,0
2,1006,2.152,67.425,9.984,0
2,1007,2.063,66.903,10.491,0
2,1008,1.7,66.872,10.58,0
2,1009,2.082,68.684,9.935,0
2,1010,1.731,66.337,10.63,0
2,1011,1.767,64.914,10.351,0
2,1012,1.939,66.613,10.426,0
2,1013,1.978,65.57,10.456,0
2,1014,2.0,67.624,10.453,0
2,1015,1.958,65.638,10.154,0
2,1016,1.853,67.317,10.666,0
2,1017,1.578,69.023,9.994,0
2,1018,1.899,67.293,10.765,0
2,1019,2.102,66.46,10.752,0
2,1020,1.808,66.314,10.637,0
2,1021,2.325,66.527,10.382,0
2,1022,1.879,66.389,10.489,0
2,1023,1.87,67.582,10.682,0
2,1024,2.188,66.664,10.306,0
2,1025,2.259,65.403,10.429,0
2,1026,1.484,66.465,10.842,0
2,1027,1.849,67.473,10.539,0
2,1028,2.094,67.489,10.773,0
2,1029,2.155,67.738,10.835,0
2,1030,2.052,67.646,10.507,0
2,1031,1.919,67.093,10.672,0
2,1032,1.955,66.762,10.265,0
2,1033,1.89,66.422,10.851,0
2,1034,1.85,66.056,10.787,0
2,1035,1.928,65.607,10.649,0
2,1036,1.698,66.332,10.679,0
2,1037,1.964,67.92,10.486,0
2,1038,1.952,66.974,10.809,0
2,1039,1.844,66.113,10.382,0
2,1040,1.804,67.129,10.351,0
2,1041,1.861,67.23,9.891,0
2,1042,2.272,66.606,10.219,0
2,1043,1.674,67.028,10.285,0
2,1044,1.772,67.627,11.076,0
2,1045,2.005,68.507,9.984,0
2,1046,1.808,66.118,10.302,0
2,1047,1.705,65.867,10.496,0
2,1048,1.983,67.978,10.936,0
2,1049,2.107,67.526,10.51,0
2,1050,1.958,66.592,10.151,0
2,1051,1.72,66.287,10.738,0
2,1052,1.777,66.947,10.143,0
2,1053,1.96,66.548,10.437,0
2,1054,1.957,67.96,10.491,0
2,1055,1.924,67.106,10.579,0
2,1056,2.128,68.224,10.295,0
2,1057,2.086,67.135,10.139,0
2,1058,1.807,66.286,10.194,0
2,1059,1.966,66.094,10.63,0
2,1060,2.014,65.922,9.822,0
2,1061,2.065,66.46,10.806,0
2,1062,1.926,68.856,10.635,0
2,1063,1.877,66.587,10.788,0
2,1064,1.873,67.277,9.907,0
2,1065,1.724,67.233,10.506,0
2,1066,1.698,66.635,10.567,0
2,1067,1.823,66.219,10.729,0
2,1068,1.908,66.037,10.532,0
2,1069,1.967,67.609,10.246,0
2,1070,1.94,66.049,10.724,0
2,1071,1.855,65.105,10.836,0
2,1072,1.712,68.236,10.134,0
2,1073,2.077,67.232,10.393,0
2,1074,1.842,67.792,10.581,0
2,1075,2.245,66.049,10.528,0
2,1076,1.684,68.683,10.434,0
2,1077,1.914,67.034,10.553,0
2,1078,1.851,66.381,10.492,0
2,1079,1.772,66.585,10.446,0
2,1080,1.666,66.079,10.784,0
2,1081,2.021,67.583,10.477,0
2,1082,1.732,68.468,10.465,0
2,1083,1.833,67.153,10.558,0
2,1084,1.931,67.818,10.058,0
2,1085,1.99,67.274,10.304,0
2,1086,1.907,67.855,10.468,0
2,1087,1.963,65.349,10.485,0
2,1088,1.841,68.37,11.093,0
2,1089,1.806,67.102,10.812,0
2,1090,1.97,67.474,10.252,0
2,1091,1.803,66.2,10.767,0
2,1092,1.976,67.685,10.342,0
2,1093,1.983,68.056,10.918,0
2,1094,1.914,67.032,10.749,0
2,1095,1.977,66.598,10.782,0
2,1096,1.952,66.575,10.76,0
2,1097,1.9,66.414,11.007,0
2,1098,2.09,66.859,10.069,0
2,1099,2.074,67.844,9.995,0
2,1100,1.765,64.884,10.157,0
2,1101,1.727,65.999,10.077,0
2,1102,1.743,67.977,10.894,0
2,1103,1.653,66.59,10.787,0
2,1104,2.079,67.167,10.389,0
2,1105,1.828,67.461,10.454,0
2,1106,1.842,67.0,10.131,0
2,1107,1.927,67.906,10.741,0
2,1108,1.918,67.257,10.569,0
2,1109,1.87,66.359,10.859,0
2,1110,1.628,67.029,10.693,0
2,1111,1.833,67.909,10.124,0
2,1112,1.969,66.896,10.259,0
2,1113,1.62,66.721,10.57,0
2,1114,2.039,67.802,9.698,0
2,1115,1.543,67.399,10.443,0
2,1116,2.021,66.534,10.729,0
2,1117,1.901,66.771,10.467,0
2,1118,1.879,67.547,10.71,0
2,1119,2.041,67.842,10.344,0
2,1120,1.937,67.779,10.526,0
2,1121,1.904,68.175,10.442,0
2,1122,1.955,66.582,10.158,0
2,1123,2.123,67.452,10.468,0
2,1124,1.897,66.519,10.453,0
2,1125,1.878,66.062,10.293,0
2,1126,1.776,67.297,10.109,0
2,1127,1.92,68.117,10.347,0
2,1128,1.944,68.056,10.799,0
2,1129,1.886,64.889,10.472,0
2,1130,1.913,67.587,10.865,0
2,1131,2.244,67.1,10.94,0
2,1132,1.898,67.344,10.479,0
2,1133,1.634,66.531,10.647,0
2,1134,1.828,67.031,10.428,0
2,1135,1.713,66.8,10.41,0
2,1136,2.084,67.667,10.316,0
2,1137,1.762,66.807,9.965,0
2,1138,2.181,68.705,10.245,0
2,1139,1.678,66.948,10.315,0
2,1140,1.871,67.364,10.587,0
2,1141,1.95,68.286,10.627,0
2,1142,1.807,66.945,9.974,0
2,1143,1.948,67.019,10.742,0
2,1144,1.807,66.402,10.306,0
2,1145,1.61,67.367,10.03,0
2,1146,1.93,66.228,10.936,0
2,1147,1.893,66.318,10.305,0
2,1148,1.977,67.247,10.355,0
2,1149,2.109,66.587,10.559,0
2,1150,1.951,65.918,10.597,0
2,1151,1.804,66.735,10.969,0
2,1152,1.77,67.185,10.692,0
2,1153,1.925,65.563,10.683,0
2,1154,1.962,67.415,10.166,0
2,1155,2.231,66.982,10.54,0
2,1156,1.787,68.119,10.504,0
2,1157,1.781,67.674,10.538,0
2,1158,1.559,66.491,10.712,0
2,1159,1.981,67.242,10.464,0
2,1160,1.711,66.148,10.295,0
2,1161,1.848,68.387,11.067,0
2,1162,1.566,66.701,10.972,0
2,1163,2.081,65.06,10.395,0
2,1164,2.078,67.28,10.368,0
2,1165,2.104,67.637,10.634,0
2,1166,2.003,66.742,10.778,0
2,1167,1.986,66.291,10.723,0
2,1168,1.866,65.847,10.437,0
2,1169,1.743,67.182,10.493,0
2,1170,1.565,66.697,10.433,0
2,1171,1.961,65.994,10.217,0
2,1172,2.025,67.285,10.825,0
2,1173,1.938,67.179,10.238,0
2,1174,1.913,66.464,10.573,0
2,1175,1.9,68.47,10.545,0
2,1176,1.923,66.54,10.084,0
2,1177,1.833,66.0,10.479,0
2,1178,1.83,66.186,10.235,0
2,1179,1.949,67.92,10.434,0
2,1180,1.814,65.692,11.294,0
2,1181,1.763,65.778,10.246,0
2,1182,1.918,66.386,10.405,0
2,1183,1.807,65.671,10.194,0
2,1184,2.037,67.266,10.473,0
2,1185,1.94,68.015,10.743,0
2,1186,1.899,66.779,10.605,0
2,1187,2.157,66.52,10.475,0
2,1188,2.159,67.746,9.889,0
2,1189,1.937,67.666,10.245,0
2,1190,1.882,66.44,10.609,0
2,1191,1.73,67.474,10.591,0
2,1192,1.935,66.53,10.907,0
2,1193,1.823,66.773,10.204,0
2,1194,1.723,66.304,10.401,0
2,1195,1.928,68.075,10.287,0
2,1196,1.779,67.111,10.86,0
2,1197,1.946,66.803,10.803,0
2,1198,1.898,67.787,10.631,0
2,1199,2.054,65.928,10.649,0
2,1200,1.937,66.824,9.77,0
2,1201,1.705,68.016,10.949,0
2,1202,1.837,65.653,10.866,0
2,1203,1.763,67.225,10.599,0
2,1204,1.707,67.293,10.089,0
2,1205,1.82,67.907,10.338,0
2,1206,1.818,66.794,10.332,0
2,1207,1.901,67.361,10.487,0
2,1208,1.905,67.029,10.353,0
2,1209,2.015,66.056,10.882,0
2,1210,1.902,66.491,10.685,0
2,1211,1.84,67.168,10.321,0
2,1212,1.572,66.452,10.674,0
2,1213,1.914,66.506,10.368,0
2,1214,1.862,66.8,10.854,0
2,1215,1.701,67.27,10.517,0
2,1216,1.97,68.123,10.329,0
2,1217,1.907,67.58,10.245,0
2,1218,2.04,67.133,10.654,0
2,1219,1.882,66.2,10.308,0
2,1220,1.827,67.16,10.981,0
2,1221,2.145,65.521,9.889,0
2,1222,1.915,67.164,10.359,0
2,1223,1.541,67.141,10.343,0
2,1224,1.735,68.544,9.833,0
2,1225,1.664,67.395,10.702,0
2,1226,1.937,65.274,10.17,0
2,1227,1.692,67.214,10.201,0
2,1228,1.888,66.679,10.407,0
2,1229,1.925,67.827,10.555,0
2,1230,1.87,65.794,10.44,0
2,1231,1.739,67.581,10.631,0
2,1232,1.827,66.527,10.151,0
2,1233,1.907,66.533,10.85,0
2,1234,1.756,66.324,10.779,0
2,1235,1.814,67.116,10.334,0
2,1236,1.878,67.375,10.115,0
2,1237,1.828,67.423,10.815,0
2,1238,1.716,67.753,10.13,0
2,1239,1.559,67.342,9.917,0
2,1240,1.806,66.213,10.49,0
2,1241,1.834,67.131,10.32,0
2,1242,1.893,67.202,10.511,0
2,1243,2.019,67.567,10.992,0
2,1244,1.47,67.492,10.837,0
2,1245,2.111,67.113,10.885,0
2,1246,1.993,67.257,9.97,0
2,1247,1.852,66.534,10.676,0
2,1248,1.783,65.841,10.605,0
2,1249,1.703,66.972,10.324,0
2,1250,1.908,66.578,10.403,0
2,1251,1.999,66.368,10.255,0
2,1252,1.839,68.369,10.255,0
2,1253,2.02,67.42,10.551,0
2,1254,1.852,66.93,10.964,0
2,1255,1.876,66.482,10.634,0
2,1256,1.829,65.716,10.274,0
2,1257,1.679,66.238,10.729,0
2,1258,2.251,66.947,10.283,0
2,1259,1.725,67.335,10.572,0
2,1260,1.958,67.158,10.399,0
2,1261,1.857,66.402,10.779,0
2,1262,1.722,66.223,9.981,0
2,1263,1.769,68.081,10.495,0
2,1264,1.701,67.407,10.014,0
2,1265,1.982,67.416,10.437,0
2,1266,2.174,66.206,10.484,0
2,1267,1.79,67.984,9.95,0
2,1268,1.893,65.882,10.575,0
2,1269,1.906,66.068,11.056,0
2,1270,2.063,67.158,10.302,0
2,1271,1.624,65.626,10.61,0
2,1272,1.925,66.476,10.534,0
2,1273,2.004,65.844,10.604,0
2,1274,2.051,66.882,10.484,0
2,1275,2.002,67.626,10.302,0
2,1276,1.681,66.483,10.772,0
2,1277,1.927,67.05,10.394,0
2,1278,1.846,66.478,10.402,0
2,1279,1.994,66.82,10.154,0
2,1280,2.179,66.878,10.816,0
2,1281,1.84,66.987,10.617,0
2,1282,1.689,68.183,10.917,0
2,1283,1.891,66.615,10.712,0
2,1284,1.764,68.02,10.213,0
2,1285,1.909,68.322,10.262,0
2,1286,1.659,67.372,10.826,0
2,1287,1.832,65.965,10.598,0
2,1288,2.026,67.016,10.419,0
2,1289,1.943,67.121,10.811,0
2,1290,1.819,66.333,10.809,0
2,1291,1.938,67.79,10.284,0
2,1292,1.619,66.479,10.041,0
2,1293,2.245,67.227,10.714,0
2,1294,1.887,67.198,10.079,0
2,1295,1.942,67.484,10.286,0
2,1296,1.726,68.034,10.599,0
2,1297,1.725,66.952,10.578,0
2,1298,1.807,66.572,10.729,0
2,1299,1.775,67.363,10.716,0
2,1300,1.985,67.204,10.719,0
2,1301,1.944,66.853,10.354,0
2,1302,1.612,68.71,10.473,0
2,1303,1.911,66.691,9.812,0
2,1304,1.898,66.985,10.538,0
2,1305,1.752,66.484,10.211,0
2,1306,1.987,66.697,10.643,0
2,1307,2.405,67.61,10.522,0
2,1308,1.715,68.041,10.39,0
2,1309,1.956,66.328,10.099,0
2,1310,1.739,66.999,10.747,0
2,1311,1.939,67.3,10.557,0
2,1312,1.968,67.445,10.382,0
2,1313,1.803,67.423,10.598,0
2,1314,1.905,66.477,10.26,0
2,1315,1.892,66.72,10.192,0
2,1316,2.005,68.129,10.846,0
2,1317,1.671,66.804,11.176,0
2,1318,1.685,67.152,10.623,0
2,1319,1.82,67.625,10.661,0
2,1320,1.832,66.08,10.664,0
2,1321,1.99,68.278,10.628,0
2,1322,1.96,66.831,10.284,0
2,1323,1.685,65.928,10.193,0
2,1324,1.855,66.734,10.617,0
2,1325,1.794,67.51,10.81,0
2,1326,1.953,65.929,10.864,0
2,1327,1.826,67.068,10.363,0
2,1328,2.03,65.545,10.841,0
2,1329,1.886,65.43,10.875,0
2,1330,1.962,66.077,10.36,0
2,1331,1.82,67.694,10.664,0
2,1332,1.924,65.646,10.692,0
2,1333,1.944,64.902,10.377,0
2,1334,1.885,68.32,10.268,0
2,1335,1.752,67.276,10.082,0
2,1336,1.712,66.156,10.669,0
2,1337,1.826,66.861,10.767,0
2,1338,1.969,67.895,10.651,0
2,1339,1.902,69.067,10.592,0
2,1340,1.789,68.135,10.379,0
2,1341,1.918,66.95,10.115,0
2,1342,2.067,67.655,10.813,0
2,1343,1.785,66.453,10.097,0
2,1344,1.898,66.485,10.166,0
2,1345,2.132,65.2,10.784,0
2,1346,1.956,65.953,10.431,0
2,1347,2.001,66.237,11.112,0
2,1348,1.66,67.459,10.278,0
2,1349,1.918,66.531,11.265,0
2,1350,2.056,67.706,10.029,0
2,1351,1.985,67.483,10.39,0
2,1352,1.89,66.197,9.88,0
2,1353,1.964,66.962,10.426,0
2,1354,1.769,65.345,10.754,0
2,1355,1.975,67.019,11.158,0
2,1356,1.904,65.772,10.369,0
